timestamp,pos_estimate,vel_estimate,torque_target,torque_estimate,iq_setpoint,iq_measured,active_errors,axis_state,procedure_result,trajectory_done_flag
1860067941,1.3247132301330566e-05,-0.02171427570283413,0.10827869176864624,0.0,-1.3002076148986816,0.0,134218241,1,0,True
1864960967,9.21785831451416e-05,0.025902384892106056,0.11959423124790192,0.0,-1.1356511116027832,0.0,134218241,1,0,True
1870371672,3.6306679248809814e-05,-0.001659172703512013,0.10435371845960617,0.0,-1.2663475275039673,0.0,134218241,1,0,True
1874712789,6.955116987228394e-05,0.02165183238685131,0.1163632720708847,0.0,-1.1368736028671265,0.0,134218241,1,0,True
1880662762,6.185472011566162e-05,0.004046110436320305,0.10446605831384659,0.0,-1.2492867708206177,0.0,134218241,1,0,True
1884825041,3.6910176277160645e-05,-0.011818969622254372,0.11479557305574417,0.0,-1.3002076148986816,0.0,134218241,1,0,True
1889808814,1.4297664165496826e-05,-0.010086710564792156,0.11959423124790192,0.0,-1.301741361618042,0.0,134218241,1,0,True
1894538476,-1.1920928955078125e-06,-0.008932802826166153,0.1196155697107315,0.0,-1.2989524602890015,0.0,134218241,1,0,True
1900440056,0.00011314451694488525,0.021759865805506706,0.11935929954051971,0.0,-1.156306505203247,0.0,134218241,1,0,True
1904733530,5.336105823516846e-05,0.004088949877768755,0.10625171661376953,0.0,-1.2309213876724243,0.0,134218241,1,0,True
1910463885,5.885213613510132e-05,0.010965836234390736,0.11310800164937973,0.0,-1.197102665901184,0.0,134218241,1,0,True
1915795555,2.9943883419036865e-05,-0.012843426316976547,0.11000043898820877,0.0,-1.3002076148986816,0.0,134218241,1,0,True
1922532361,4.4442713260650635e-05,-0.0010295981774106622,0.11959423124790192,0.0,-1.253892421722412,0.0,134218241,1,0,True
1924816562,7.143616676330566e-05,0.015022678300738335,0.11521878093481064,0.0,-1.1653300523757935,0.0,134218241,1,0,True
1930316204,1.3247132301330566e-05,-0.008319060318171978,0.10708088427782059,0.0,-1.2730716466903687,0.0,134218241,1,0,True
1934896325,-4.425644874572754e-06,-0.022992046549916267,0.116981141269207,0.0,-1.3140395879745483,0.0,134218241,1,0,True
1940991945,6.558001041412354e-05,0.005238205194473267,0.12086650729179382,0.0,-1.2168184518814087,0.0,134218241,1,0,True
1945082976,5.234032869338989e-05,0.006523428950458765,0.11181209236383438,0.0,-1.2106351852416992,0.0,134218241,1,0,True
1950233003,2.4206936359405518e-05,-0.005647093988955021,0.11124392598867416,0.0,-1.2770930528640747,0.0,134218241,1,0,True
1956635796,8.922070264816284e-05,0.02351168543100357,0.11735066026449203,0.0,-1.1296871900558472,0.0,134218241,1,0,True
1960269085,2.2470951080322266e-05,-0.007288085296750069,0.10380570590496063,0.0,-1.2745827436447144,0.0,134218241,1,0,True
1964787792,4.623830318450928e-05,0.005330404732376337,0.11711999773979187,0.0,-1.2290092706680298,0.0,134218241,1,0,True
1969785986,6.431341171264648e-05,0.006332508288323879,0.11293229460716248,0.0,-1.2194584608078003,0.0,134218241,1,0,True
1976718840,3.628432750701904e-05,-0.005342552438378334,0.11205468326807022,0.0,-1.2725436687469482,0.0,134218241,1,0,True
1980283992,4.8980116844177246e-05,0.002890339819714427,0.1170496717095375,0.0,-1.2519413232803345,0.0,134218241,1,0,True
1984768853,8.55475664138794e-05,0.004303157329559326,0.11503949761390686,0.0,-1.2463207244873047,0.0,134218241,1,0,True
1990066684,5.823373794555664e-05,0.002800003858283162,0.1145230308175087,0.0,-1.2361706495285034,0.0,134218241,1,0,True
1994536659,7.037818431854248e-05,0.0053816307336091995,0.11359034478664398,0.0,-1.2395933866500854,0.0,134218241,1,0,True
2000188765,6.363540887832642e-05,0.004102923907339573,0.11390485614538193,0.0,-1.2371578216552734,0.0,134218241,1,0,True
2005043131,-1.1213123798370361e-05,-0.020586438477039337,0.11368106305599213,0.0,-1.334658145904541,0.0,134218241,1,0,True
2010220110,0.00011149048805236816,0.01655563712120056,0.12264025956392288,0.0,-1.1679444313049316,0.0,134218241,1,0,True
2014511501,7.883459329605103e-05,-0.0018212200375273824,0.1073211207985878,0.0,-1.2542438507080078,0.0,134218241,1,0,True
2027726834,-2.0757317543029785e-05,-0.018157552927732468,0.1152510717511177,0.0,-1.3002076148986816,0.0,134218241,1,0,True
2027768177,5.946308374404907e-05,0.0013862533960491419,0.11959423124790192,0.0,-1.2336344718933105,0.0,134218241,1,0,True
2033329217,7.068365812301636e-05,0.003505012020468712,0.1133572980761528,0.0,-1.2330100536346436,0.0,134218241,1,0,True
2034857045,1.0214745998382568e-05,-0.01573238894343376,0.11329992115497589,0.0,-1.3163821697235107,0.0,134218241,1,0,True
2040228802,-1.1511147022247314e-05,-0.029363226145505905,0.12096089869737625,0.0,-1.3417037725448608,0.0,134218241,1,0,True
2045962887,7.827579975128174e-05,0.020283717662096024,0.12341107428073883,0.0,-1.1393561363220215,0.0,134218241,1,0,True
2049727381,5.001574754714966e-05,-8.710031397640705e-05,0.10469416528940201,0.0,-1.2561830282211304,0.0,134218241,1,0,True
2054716330,6.129592657089233e-05,0.0027562270406633615,0.11542925983667374,0.0,-1.261189579963684,0.0,134218241,1,0,True
2060223488,3.6753714084625244e-05,0.0055166687816381454,0.11588931083679199,0.0,-1.2281906604766846,0.0,134218241,1,0,True
2065094826,9.26479697227478e-05,-0.0006170208216644824,0.11285708099603653,0.0,-1.2310476303100586,0.0,134218241,1,0,True
2070091923,4.963576793670654e-05,0.0057643987238407135,0.11323282867670059,0.0,-1.2141445875167847,0.0,134218241,1,0,True
2075791710,6.591528654098511e-05,0.005742977373301983,0.11156640201807022,0.0,-1.2200700044631958,0.0,134218241,1,0,True
2080716292,7.776916027069092e-05,-0.0017094656359404325,0.11211087554693222,0.0,-1.2792986631393433,0.0,134218241,1,0,True
2084639473,3.266334533691406e-05,-0.00744827464222908,0.11755333095788956,0.0,-1.286375641822815,0.0,134218241,1,0,True
2089724611,6.286799907684326e-05,0.011043133214116096,0.11832195520401001,0.0,-1.201059341430664,0.0,134218241,1,0,True
2096491047,7.651001214981079e-05,0.001961806556209922,0.11036400496959686,0.0,-1.2651208639144897,0.0,134218241,1,0,True
2099215240,2.839416265487671e-05,-0.009850159287452698,0.11625055223703384,0.0,-1.2966878414154053,0.0,134218241,1,0,True
2104862690,4.6469271183013916e-05,-0.02260182611644268,0.11915120482444763,0.0,-1.3140395879745483,0.0,134218241,1,0,True
2110236063,5.926191806793213e-05,-0.015733323991298676,0.12086650729179382,0.0,-1.3002076148986816,0.0,134218241,1,0,True
2115866847,0.00010190904140472412,0.020048091188073158,0.11959423124790192,0.0,-1.1472707986831665,0.0,134218241,1,0,True
2120992104,4.2848289012908936e-05,0.0015026646433398128,0.10542143881320953,0.0,-1.2255845069885254,0.0,134218241,1,0,True
2126412398,5.1371753215789795e-05,0.00244516390375793,0.1126176044344902,0.0,-1.234319806098938,0.0,134218241,1,0,True
2129699651,0.00011279433965682983,0.015068311244249344,0.1134202778339386,0.0,-1.1812058687210083,0.0,134218241,1,0,True
2134605807,8.822232484817505e-05,0.015027330256998539,0.10853969305753708,0.0,-1.1642491817474365,0.0,134218241,1,0,True
2140561766,8.448958396911621e-06,-0.01310513075441122,0.106981560587883,0.0,-1.293492317199707,0.0,134218241,1,0,True
2144679803,8.106976747512817e-05,0.02145439013838768,0.11885757744312286,0.0,-1.13715660572052,0.0,134218241,1,0,True
2150416600,4.4286251068115234e-05,-0.009618258103728294,0.10449205338954926,0.0,-1.3121482133865356,0.0,134218241,1,0,True
2154448704,5.0090253353118896e-05,0.011714618653059006,0.12057184427976608,0.0,-1.1932543516159058,0.0,134218241,1,0,True
2161776339,4.6409666538238525e-05,0.01138306874781847,0.10964681208133698,0.0,-1.1840107440948486,0.0,134218241,1,0,True
2165838902,4.795938730239868e-05,0.007802136242389679,0.10879743099212646,0.0,-1.2009315490722656,0.0,134218241,1,0,True
2169724044,3.950297832489014e-05,0.01892305724322796,0.11035227030515671,0.0,-1.137226939201355,0.0,134218241,1,0,True
2174529422,7.849931716918945e-05,0.011798440478742123,0.10449852049350739,0.0,-1.1874111890792847,0.0,134218241,1,0,True
2182363284,3.834068775177002e-05,-0.00384777900762856,0.10910989344120026,0.0,-1.2672640085220337,0.0,134218241,1,0,True
2184837826,7.799267768859863e-05,0.0038272514939308167,0.11644748598337173,0.0,-1.2429765462875366,0.0,134218241,1,0,True
2190052401,6.355345249176025e-06,-0.006231033708900213,0.11421573907136917,0.0,-1.2784312963485718,0.0,134218241,1,0,True
2194489515,6.324052810668945e-05,0.020085349678993225,0.11747363209724426,0.0,-1.1518656015396118,0.0,134218241,1,0,True
2200027882,-2.2709369659423828e-05,-0.024368543177843094,0.10584365576505661,0.0,-1.3278716802597046,0.0,134218241,1,0,True
2204711732,6.0051679611206055e-06,-0.006345586851239204,0.12213879078626633,0.0,-1.2448796033859253,0.0,134218241,1,0,True
2209694892,4.366040229797363e-05,0.006044730078428984,0.1145051047205925,0.0,-1.210081696510315,0.0,134218241,1,0,True
2214605149,-3.993511199951172e-06,-0.0077556101605296135,0.11119306087493896,0.0,-1.2814604043960571,0.0,134218241,1,0,True
2220178991,6.432831287384033e-05,0.0020372471772134304,0.11775197833776474,0.0,-1.2383836507797241,0.0,134218241,1,0,True
2225066857,4.309415817260742e-05,-0.016390834003686905,0.11379369348287582,0.0,-1.3278716802597046,0.0,134218241,1,0,True
2230351569,3.988295793533325e-05,0.0099227549508214,0.12213879078626633,0.0,-1.1861728429794312,0.0,134218241,1,0,True
2234781925,-7.009506225585938e-05,-0.046286288648843765,0.10899610072374344,0.0,-1.3002076148986816,0.0,134218241,1,0,True
2240168558,4.623830318450928e-05,-0.007888788357377052,0.11959423124790192,0.0,-1.2755682468414307,0.0,134218241,1,0,True
2244725235,6.011873483657837e-05,-0.006204959470778704,0.11721055209636688,0.0,-1.2873225212097168,0.0,134218241,1,0,True
2250349737,2.870708703994751e-05,-0.0029462629463523626,0.11829064041376114,0.0,-1.2613565921783447,0.0,134218241,1,0,True
2254516817,2.4065375328063965e-06,0.0017941674450412393,0.11590465903282166,0.0,-1.2186521291732788,0.0,134218241,1,0,True
2260210630,0.00012746453285217285,0.023996898904442787,0.11198059469461441,0.0,-1.1346832513809204,0.0,134218241,1,0,True
2264928389,6.164610385894775e-05,0.01221846230328083,0.10426478087902069,0.0,-1.1672403812408447,0.0,134218241,1,0,True
2270230757,3.2767653465270996e-05,-0.009410573169589043,0.10725642740726471,0.0,-1.2865163087844849,0.0,134218241,1,0,True
2277132609,0.00011547654867172241,0.027255598455667496,0.11821655184030533,0.0,-1.1240116357803345,0.0,134218241,1,0,True
2280656474,6.131082773208618e-05,0.007275932468473911,0.10328418016433716,0.0,-1.2104637622833252,0.0,134218241,1,0,True
2285626806,3.7223100662231445e-05,0.0013676233356818557,0.11122816801071167,0.0,-1.2431296110153198,0.0,134218241,1,0,True
2289721135,5.1528215408325195e-05,0.002325021894648671,0.11422979831695557,0.0,-1.240452527999878,0.0,134218241,1,0,True
2294942678,0.00010123103857040405,0.02978600189089775,0.11398380249738693,0.0,-1.105150818824768,0.0,134218241,1,0,True
2300318278,6.860494613647461e-05,-0.0008302969508804381,0.10155108571052551,0.0,-1.2669492959976196,0.0,134218241,1,0,True
2304371828,7.858127355575562e-05,0.016293929889798164,0.11641856282949448,0.0,-1.1754716634750366,0.0,134218241,1,0,True
2310146744,1.2248754501342773e-05,-0.006403333507478237,0.10801278054714203,0.0,-1.2624948024749756,0.0,134218241,1,0,True
2314780369,1.722574234008789e-05,-0.003533929353579879,0.11600925028324127,0.0,-1.2616350650787354,0.0,134218241,1,0,True
2319963126,6.87912106513977e-05,-0.0017113302601501346,0.11593024432659149,0.0,-1.2725436687469482,0.0,134218241,1,0,True
2324611879,2.4534761905670166e-05,-0.002865238580852747,0.1170496717095375,0.0,-1.2521320581436157,0.0,134218241,1,0,True
2331428054,-4.605203866958618e-05,-0.017644397914409637,0.11505702137947083,0.0,-1.2933367490768433,0.0,134218241,1,0,True
2334849318,6.667524576187134e-05,0.009859422221779823,0.11884327977895737,0.0,-1.1840250492095947,0.0,134218241,1,0,True
2340147291,1.9393861293792725e-05,-0.00128571642562747,0.10879874974489212,0.0,-1.2395572662353516,0.0,134218241,1,0,True
2344643580,2.8088688850402832e-05,-0.0022449777461588383,0.1139015406370163,0.0,-1.2642796039581299,0.0,134218241,1,0,True
2350379995,7.224082946777344e-05,0.00537603534758091,0.11617324501276016,0.0,-1.2351747751235962,0.0,134218241,1,0,True
2354518537,9.28342342376709e-06,-0.012507219798862934,0.11349883675575256,0.0,-1.3140395879745483,0.0,134218241,1,0,True
2359718134,5.599856376647949e-05,0.006379071157425642,0.12081611156463623,0.0,-1.2245409488677979,0.0,134218241,1,0,True
2379327121,5.85019588470459e-05,-0.0018566141370683908,0.1125217080116272,0.0,-1.2708520889282227,0.0,134218241,1,0,True
2379371566,2.5548040866851807e-05,-0.01743205450475216,0.11677718907594681,0.0,-1.3140395879745483,0.0,134218241,1,0,True
2414195590,7.338076829910278e-05,-0.0037835196126252413,0.12086650729179382,0.0,-1.2725436687469482,0.0,134218241,1,0,True
2414276827,-9.08970832824707e-07,-0.019663501530885696,0.1170496717095375,0.0,-1.3140395879745483,0.0,134218241,1,0,True
2414294769,3.744661808013916e-05,-0.004542546812444925,0.12086650729179382,0.0,-1.2837146520614624,0.0,134218241,1,0,True
2414322520,4.103034734725952e-05,-0.008625466376543045,0.11795911192893982,0.0,-1.2845876216888428,0.0,134218241,1,0,True
2414333651,5.224347114562988e-05,0.01404851395636797,0.1180393323302269,0.0,-1.1810433864593506,0.0,134218241,1,0,True
2414344139,3.3192336559295654e-05,-0.0025327536277472973,0.10852476954460144,0.0,-1.2747794389724731,0.0,134218241,1,0,True
2414355945,-1.0222196578979492e-05,-0.01769189164042473,0.11713806539773941,0.0,-1.286375641822815,0.0,134218241,1,0,True
2414367457,-6.765127182006836e-06,-0.016644153743982315,0.11832195520401001,0.0,-1.3319389820098877,0.0,134218241,1,0,True
2415061157,6.245076656341553e-05,0.014551427215337753,0.12239038944244385,0.0,-1.1914029121398926,0.0,134218241,1,0,True
2420192503,4.967302083969116e-05,0.0064768604934215546,0.10947669297456741,0.0,-1.2257901430130005,0.0,134218241,1,0,True
2426217290,3.337860107421875e-06,-0.009867852553725243,0.1126364916563034,0.0,-1.2725436687469482,0.0,134218241,1,0,True
2431985697,5.478411912918091e-05,-0.0014375195605680346,0.1170496717095375,0.0,-1.2723286151885986,0.0,134218241,1,0,True
2435847573,9.01445746421814e-05,0.003952044062316418,0.11691286414861679,0.0,-1.2340619564056396,0.0,134218241,1,0,True
2439296175,0.00010670721530914307,0.02585582062602043,0.11339658498764038,0.0,-1.1165915727615356,0.0,134218241,1,0,True
2446409206,5.901604890823364e-05,0.005603278987109661,0.10260235518217087,0.0,-1.2120463848114014,0.0,134218241,1,0,True
2450844012,9.585171937942505e-05,0.01495002955198288,0.11137359589338303,0.0,-1.1655021905899048,0.0,134218241,1,0,True
2456204337,8.581578731536865e-05,0.002822346054017544,0.10709670186042786,0.0,-1.2317675352096558,0.0,134218241,1,0,True
2460426757,8.284300565719604e-05,0.01654817909002304,0.11318574845790863,0.0,-1.1568238735198975,0.0,134218241,1,0,True
2468683627,0.00011531263589859009,0.0211908221244812,0.1062992587685585,0.0,-1.1470681428909302,0.0,134218241,1,0,True
2470514238,3.768503665924072e-05,-0.01706697978079319,0.10540281981229782,0.0,-1.3334745168685913,0.0,134218241,1,0,True
2476294251,5.29363751411438e-05,0.0010537636699154973,0.12253148853778839,0.0,-1.2324726581573486,0.0,134218241,1,0,True
2480651788,0.00012841075658798218,0.036827728152275085,0.11325053870677948,0.0,-1.060816764831543,0.0,134218241,1,0,True
2486336965,5.0008296966552734e-05,-0.002989109605550766,0.09747727960348129,0.0,-1.2588409185409546,0.0,134218241,1,0,True
2490879022,4.909932613372803e-06,-0.03038768656551838,0.1156734973192215,0.0,-1.3278716802597046,0.0,134218241,1,0,True
2496744232,4.8473477363586426e-05,0.01339192409068346,0.12213879078626633,0.0,-1.169784665107727,0.0,134218241,1,0,True
2502250253,6.474554538726807e-05,0.010671533644199371,0.10749021172523499,0.0,-1.1925896406173706,0.0,134218241,1,0,True
2506706120,4.919618368148804e-05,0.005563230253756046,0.10958573967218399,0.0,-1.220432162284851,0.0,134218241,1,0,True
2512132887,-5.841255187988281e-06,-0.03132366016507149,0.11214415729045868,0.0,-1.3417037725448608,0.0,134218241,1,0,True
2516764058,5.7950615882873535e-05,0.001669375691562891,0.12341107428073883,0.0,-1.247784972190857,0.0,134218241,1,0,True
2522222631,4.8041343688964844e-05,0.010211466811597347,0.11465758085250854,0.0,-1.198703408241272,0.0,134218241,1,0,True
2526781532,2.7120113372802734e-05,0.003678238485008478,0.11014752835035324,0.0,-1.2303129434585571,0.0,134218241,1,0,True
2534705794,6.060302257537842e-05,0.0004502756637521088,0.11305209249258041,0.0,-1.269594669342041,0.0,134218241,1,0,True
2538083723,3.760308027267456e-05,0.0028447038494050503,0.11666164547204971,0.0,-1.2427334785461426,0.0,134218241,1,0,True
2543817091,1.681596040725708e-05,-0.0028158752247691154,0.114193394780159,0.0,-1.265673279762268,0.0,134218241,1,0,True
2548430326,7.706135511398315e-05,0.00027425584266893566,0.11630131304264069,0.0,-1.2582651376724243,0.0,134218241,1,0,True
2553634402,9.354948997497559e-05,0.03135994076728821,0.11562059074640274,0.0,-1.0859702825546265,0.0,134218241,1,0,True
2558224360,1.570582389831543e-05,-0.018146375194191933,0.0997886061668396,0.0,-1.3118070363998413,0.0,134218241,1,0,True
2562689790,2.3253262042999268e-05,-0.007236860692501068,0.12054049223661423,0.0,-1.2699719667434692,0.0,134218241,1,0,True
2568179253,8.0890953540802e-05,0.010996576398611069,0.1166963130235672,0.0,-1.189477801322937,0.0,134218241,1,0,True
2572677766,3.072619438171387e-05,-0.011262034997344017,0.10929979383945465,0.0,-1.2948781251907349,0.0,134218241,1,0,True
2578057727,5.9351325035095215e-05,0.01159913931041956,0.11898490786552429,0.0,-1.1872055530548096,0.0,134218241,1,0,True
2582765680,4.1447579860687256e-05,0.005011896602809429,0.10909099876880646,0.0,-1.2259931564331055,0.0,134218241,1,0,True
2588970848,2.123415470123291e-06,-0.015086046420037746,0.1126551479101181,0.0,-1.3072974681854248,0.0,134218241,1,0,True
2592933763,5.998462438583374e-05,0.0008963808068074286,0.12012611329555511,0.0,-1.255265235900879,0.0,134218241,1,0,True
2599754028,3.641843795776367e-05,0.004464276600629091,0.11534493416547775,0.0,-1.2235159873962402,0.0,134218241,1,0,True
2602614628,8.41096043586731e-05,0.012798684649169445,0.11242752522230148,0.0,-1.1948928833007812,0.0,134218241,1,0,True
2608161217,7.163733243942261e-05,2.2802738385507837e-05,0.10979738086462021,0.0,-1.2668956518173218,0.0,134218241,1,0,True
2612750620,6.861984729766846e-05,-0.006299945525825024,0.11641363799571991,0.0,-1.3127747774124146,0.0,134218241,1,0,True
2618081850,5.2809715270996094e-05,0.007896204479038715,0.12062941491603851,0.0,-1.2174729108810425,0.0,134218241,1,0,True
2622538111,3.297626972198486e-05,-0.0018072460079565644,0.11187223345041275,0.0,-1.26027250289917,0.0,134218241,1,0,True
2628370271,-3.889203071594238e-05,-0.018080249428749084,0.11580503731966019,0.0,-1.286375641822815,0.0,134218241,1,0,True
2632681921,1.7583370208740234e-06,-0.020110532641410828,0.11832195520401001,0.0,-1.3278716802597046,0.0,134218241,1,0,True
2638308403,5.289912223815918e-06,-0.007422193419188261,0.12213879078626633,0.0,-1.2709742784500122,0.0,134218241,1,0,True
2642519132,8.507072925567627e-05,0.02174869365990162,0.11678841710090637,0.0,-1.1511614322662354,0.0,134218241,1,0,True
2647825886,-2.2813677787780762e-05,-0.014804787933826447,0.10577894747257233,0.0,-1.292943000793457,0.0,134218241,1,0,True
2652587977,5.148351192474365e-05,0.0050668432377278805,0.11880709230899811,0.0,-1.2191752195358276,0.0,134218241,1,0,True
2658436903,3.889948129653931e-05,0.010638946667313576,0.11202865839004517,0.0,-1.1917272806167603,0.0,134218241,1,0,True
2662638097,3.7983059883117676e-05,-0.011175421066582203,0.10950649529695511,0.0,-1.2587116956710815,0.0,134218241,1,0,True
2667511173,4.176795482635498e-05,0.008543469943106174,0.1157773956656456,0.0,-1.196986198425293,0.0,134218241,1,0,True
2673615954,4.614144563674927e-05,-0.008577964268624783,0.10998973250389099,0.0,-1.2998236417770386,0.0,134218241,1,0,True
2677902271,4.4539570808410645e-05,0.005203746724873781,0.11943934857845306,0.0,-1.2288544178009033,0.0,134218241,1,0,True
2686987662,7.540732622146606e-05,0.005866848863661289,0.11291806399822235,0.0,-1.2482051849365234,0.0,134218241,1,0,True
2688520124,3.78340482711792e-05,-0.003154872916638851,0.1146961897611618,0.0,-1.2724286317825317,0.0,134218241,1,0,True
2694214376,-7.599592208862305e-06,-0.0260775163769722,0.1169220507144928,0.0,-1.286375641822815,0.0,134218241,1,0,True
2698091580,4.9427151679992676e-05,-0.008470862172544003,0.11832195520401001,0.0,-1.2932121753692627,0.0,134218241,1,0,True
2702381490,6.540119647979736e-05,0.003116653300821781,0.11883183568716049,0.0,-1.2522119283676147,0.0,134218241,1,0,True
2708445291,6.1005353927612305e-05,0.0002891589538194239,0.11506436765193939,0.0,-1.2748278379440308,0.0,134218241,1,0,True
2712052194,1.3403594493865967e-05,-0.026297306641936302,0.11714251339435577,0.0,-1.355535626411438,0.0,134218241,1,0,True
2718087501,5.73769211769104e-05,0.014475995674729347,0.12468334287405014,0.0,-1.1783519983291626,0.0,134218241,1,0,True
2722539693,0.00010228902101516724,0.022225530818104744,0.10827745497226715,0.0,-1.1558232307434082,0.0,134218241,1,0,True
2730397282,2.3253262042999268e-05,-0.0010398431913927197,0.10620731860399246,0.0,-1.2447924613952637,0.0,134218241,1,0,True
2732651603,0.00011458992958068848,0.03062605671584606,0.11438260227441788,0.0,-1.0988407135009766,0.0,134218241,1,0,True
2739879957,7.796287536621094e-05,0.006322262808680534,0.10097125172615051,0.0,-1.2271839380264282,0.0,134218241,1,0,True
2742411237,7.914751768112183e-05,0.00784311257302761,0.11276456713676453,0.0,-1.2333649396896362,0.0,134218241,1,0,True
2748060004,6.169825792312622e-05,0.013859455473721027,0.11333253234624863,0.0,-1.1844935417175293,0.0,134218241,1,0,True
2752462084,9.328126907348633e-06,-0.023869354277849197,0.10884179919958115,0.0,-1.3417037725448608,0.0,134218241,1,0,True
2758528412,0.0001217275857925415,0.02278711460530758,0.12341107428073883,0.0,-1.150882601737976,0.0,134218241,1,0,True
2764516761,6.066262722015381e-05,0.0017531915800645947,0.1057533249258995,0.0,-1.2493728399276733,0.0,134218241,1,0,True
2768520028,6.249547004699707e-05,0.016769837588071823,0.11480347812175751,0.0,-1.1494218111038208,0.0,134218241,1,0,True
2772523367,4.373490810394287e-05,-0.00025101524079218507,0.10561909526586533,0.0,-1.2492799758911133,0.0,134218241,1,0,True
2778133761,9.547919034957886e-05,0.007376516703516245,0.11479494720697403,0.0,-1.2205928564071655,0.0,134218241,1,0,True
2781919148,3.2551586627960205e-05,-0.009128383360803127,0.11215891689062119,0.0,-1.2914588451385498,0.0,134218241,1,0,True
2788022888,2.6807188987731934e-05,-0.006679005455225706,0.11867072433233261,0.0,-1.2830853462219238,0.0,134218241,1,0,True
2793040870,3.664195537567139e-05,0.007721102796494961,0.1179012879729271,0.0,-1.1986545324325562,0.0,134218241,1,0,True
2797619231,3.9793550968170166e-05,0.002122921636328101,0.1101430356502533,0.0,-1.2253320217132568,0.0,134218241,1,0,True
2802495331,9.884685277938843e-05,0.019762171432375908,0.11259439587593079,0.0,-1.161867618560791,0.0,134218241,1,0,True
2806872538,4.566460847854614e-05,-0.007830123417079449,0.10676272958517075,0.0,-1.286375641822815,0.0,134218241,1,0,True
2812727379,-4.3585896492004395e-06,-0.023086119443178177,0.11832195520401001,0.0,-1.286375641822815,0.0,134218241,1,0,True
2818022889,3.3505260944366455e-05,-0.006623127963393927,0.11832195520401001,0.0,-1.3025578260421753,0.0,134218241,1,0,True
2822596777,5.65648078918457e-05,0.004332019481807947,0.11969058960676193,0.0,-1.2473357915878296,0.0,134218241,1,0,True
2827994941,4.9114227294921875e-05,-0.008576110936701298,0.11461630463600159,0.0,-1.315168857574463,0.0,134218241,1,0,True
2832374267,-2.6144087314605713e-05,-0.02057899907231331,0.12084940075874329,0.0,-1.3278716802597046,0.0,134218241,1,0,True
2838164005,6.421655416488647e-05,0.007402590475976467,0.12213879078626633,0.0,-1.2184903621673584,0.0,134218241,1,0,True
2842930853,5.005300045013428e-05,0.008864766918122768,0.11196572333574295,0.0,-1.2109386920928955,0.0,134218241,1,0,True
2848141340,6.236135959625244e-06,-0.021469339728355408,0.11127181351184845,0.0,-1.3278716802597046,0.0,134218241,1,0,True
2852639191,4.319101572036743e-05,-0.008903001435101032,0.12213879078626633,0.0,-1.3002076148986816,0.0,134218241,1,0,True
2858367771,5.172938108444214e-05,0.0019832297693938017,0.11959423124790192,0.0,-1.2509217262268066,0.0,134218241,1,0,True
2862638788,7.69495964050293e-05,0.010437779128551483,0.11494580656290054,0.0,-1.2252758741378784,0.0,134218241,1,0,True
2866958984,7.288157939910889e-05,0.011438019573688507,0.11258924007415771,0.0,-1.2074424028396606,0.0,134218241,1,0,True
2872769436,4.500150680541992e-05,0.009497142396867275,0.1109505370259285,0.0,-1.1988006830215454,0.0,134218241,1,0,True
2878237394,-6.581097841262817e-05,-0.03909740969538689,0.11015646159648895,0.0,-1.3417037725448608,0.0,134218241,1,0,True
2882616675,4.814565181732178e-05,0.0047185239382088184,0.12341107428073883,0.0,-1.2122135162353516,0.0,134218241,1,0,True
2887420174,0.00010719895362854004,0.02753499709069729,0.11138895899057388,0.0,-1.1106860637664795,0.0,134218241,1,0,True
2893497865,3.5665929317474365e-05,-0.0020140064880251884,0.10205971449613571,0.0,-1.2428193092346191,0.0,134218241,1,0,True
2898394356,6.277859210968018e-05,0.010919271036982536,0.11420128494501114,0.0,-1.1771212816238403,0.0,134218241,1,0,True
2902399777,5.526095628738403e-05,-0.0076103233732283115,0.10816436260938644,0.0,-1.2906713485717773,0.0,134218241,1,0,True
2907910244,5.946308374404907e-05,0.0035860356874763966,0.11859835684299469,0.0,-1.232714056968689,0.0,134218241,1,0,True
2914941709,1.4238059520721436e-05,-0.01558151189237833,0.11327272653579712,0.0,-1.3136857748031616,0.0,134218241,1,0,True
3151317377,7.526576519012451e-05,0.010225437581539154,0.12071312218904495,0.0,-1.197595477104187,0.0,134218241,1,0,True
3151385328,6.965547800064087e-05,0.006458241492509842,0.12117710709571838,0.0,-1.2086327075958252,0.0,134218241,1,0,True
3151401550,4.999339580535889e-05,-0.005364900454878807,0.10987605154514313,0.0,-1.273009181022644,0.0,134218241,1,0,True
3151416560,5.9023499488830566e-05,0.013472032733261585,0.1145051047205925,0.0,-1.1734532117843628,0.0,134218241,1,0,True
3151429380,0.00012603402137756348,0.026033712550997734,0.11208651214838028,0.0,-1.1362723112106323,0.0,134218241,1,0,True
3151441954,7.636100053787231e-05,0.0047017671167850494,0.11922723799943924,0.0,-1.2241511344909668,0.0,134218241,1,0,True
3151456197,7.768720388412476e-05,0.02807983197271824,0.11417536437511444,0.0,-1.1038851737976074,0.0,134218241,1,0,True
3151471652,8.334964513778687e-05,0.020904922857880592,0.10878769308328629,0.0,-1.1239356994628906,0.0,134218241,1,0,True
3151485226,5.0298869609832764e-05,0.008169086650013924,0.1170496717095375,0.0,-1.2141693830490112,0.0,134218241,1,0,True
3151499500,2.7254223823547363e-05,-0.016053680330514908,0.11565914005041122,0.0,-1.3140395879745483,0.0,134218241,1,0,True
