timestamp,goniometer,recording_flag
1746659802.8724797,157314.0,1
1746659802.881616,155354.0,1
1746659802.891958,151157.0,1
1746659802.9014726,148664.0,1
1746659802.911374,145350.0,1
1746659802.921439,141254.0,1
1746659802.9314632,137510.0,1
1746659802.94133,134933.0,1
1746659802.9512794,131463.0,1
1746659802.9679604,129044.0,1
1746659802.9732087,125480.0,1
1746659802.9835343,123043.0,1
1746659802.991461,120056.0,1
1746659803.0021825,116962.0,1
1746659803.011037,114673.0,1
1746659803.0214505,111259.0,1
1746659803.0317268,108408.0,1
1746659803.041955,105536.0,1
1746659803.0513272,103399.0,1
1746659803.0651693,101055.0,1
1746659803.0734606,99238.0,1
1746659803.082595,98390.0,1
1746659803.091541,96849.0,1
1746659803.1015787,93895.0,1
1746659803.1135657,92508.0,1
1746659803.1220782,91455.0,1
1746659803.1333108,90555.0,1
1746659803.142282,89973.0,1
1746659803.1534274,89631.0,1
1746659803.163135,88629.0,1
1746659803.173745,87303.0,1
1746659803.1820552,86563.0,1
1746659803.1920993,86122.0,1
1746659803.2024057,85199.0,1
1746659803.2112765,85419.0,1
1746659803.2215726,84950.0,1
1746659803.2317176,84787.0,1
1746659803.2425485,84514.0,1
1746659803.2524817,84220.0,1
1746659803.2614613,83937.0,1
1746659803.2721047,84266.0,1
1746659803.28295,84109.0,1
1746659803.2923713,84071.0,1
1746659803.3024185,84189.0,1
1746659803.311465,84307.0,1
1746659803.3233187,84664.0,1
1746659803.3310695,85205.0,1
1746659803.3412757,86225.0,1
1746659803.3514843,86783.0,1
1746659803.3616936,87572.0,1
1746659803.3716319,89022.0,1
1746659803.381275,89991.0,1
1746659803.391761,91140.0,1
1746659803.4016438,93715.0,1
1746659803.4114058,95963.0,1
1746659803.421041,97886.0,1
1746659803.4316163,101467.0,1
1746659803.441993,105030.0,1
1746659803.452919,108040.0,1
1746659803.4657192,110313.0,1
1746659803.4715679,112720.0,1
1746659803.4813554,116265.0,1
1746659803.4915714,121502.0,1
1746659803.5026722,124435.0,1
1746659803.5121355,126852.0,1
1746659803.5229807,130284.0,1
