timestamp,goniometer,recording_flag
1746661246.5138416,82605.0,1
1746661246.5260897,78291.0,1
1746661246.534629,75578.0,1
1746661246.545109,71854.0,1
1746661246.5544538,69826.0,1
1746661246.5640202,66531.0,1
1746661246.574648,61477.0,1
1746661246.5872746,57287.0,1
1746661246.593915,55503.0,1
1746661246.6049743,53443.0,1
1746661246.6145298,49257.0,1
1746661246.6241136,46571.0,1
1746661246.6336946,40252.0,1
1746661246.6443653,36216.0,1
1746661246.6545863,33081.0,1
1746661246.6644251,30274.0,1
1746661246.6761675,25388.0,1
1746661246.6852536,21503.0,1
1746661246.6949742,19062.0,1
1746661246.7042317,16719.0,1
1746661246.716032,14002.0,1
1746661246.7247746,9880.0,1
1746661246.7345226,6186.0,1
1746661246.7440944,2882.0,1
1746661246.754155,942.0,1
1746661246.7637575,-1045.0,1
1746661246.7753432,-3178.0,1
1746661246.7862859,-6015.0,1
1746661246.7942894,-7412.0,1
1746661246.807286,-8866.0,1
1746661246.8151,-9967.0,1
1746661246.825127,-10756.0,1
1746661246.834636,-12132.0,1
1746661246.8471594,-13870.0,1
1746661246.8549652,-14749.0,1
1746661246.8636026,-15558.0,1
1746661246.8736973,-16038.0,1
1746661246.8863115,-16470.0,1
1746661246.8938577,-16548.0,1
1746661246.9040456,-16925.0,1
1746661246.9155316,-17452.0,1
1746661246.9239974,-17141.0,1
1746661246.93488,-17147.0,1
1746661246.9442513,-16968.0,1
1746661246.9556642,-16439.0,1
1746661246.964287,-16019.0,1
1746661246.9753494,-15225.0,1
1746661246.9867651,-14449.0,1
1746661246.9946394,-13413.0,1
1746661247.0040505,-13219.0,1
1746661247.0183983,-11738.0,1
1746661247.023708,-10952.0,1
1746661247.0349796,-9054.0,1
1746661247.044669,-6212.0,1
1746661247.0539808,-4215.0,1
1746661247.0650456,-668.0,1
1746661247.07419,1763.0,1
1746661247.0854592,5023.0,1
1746661247.0947268,8703.0,1
1746661247.1045523,11354.0,1
1746661247.1188102,14619.0,1
1746661247.1239302,17129.0,1
1746661247.1346407,21849.0,1
1746661247.1434927,26079.0,1
1746661247.154155,29586.0,1
1746661247.164251,34982.0,1
1746661247.1746688,40456.0,1
1746661247.1852353,45649.0,1
1746661247.194444,49786.0,1
1746661247.2043054,52128.0,1
1746661247.214289,54959.0,1
1746661247.2239864,58644.0,1
1746661247.2339885,64186.0,1
1746661247.2444353,69278.0,1
1746661247.2552412,74024.0,1
1746661247.2640781,76143.0,1
1746661247.275019,79932.0,1
1746661247.2858946,82066.0,1
1746661247.2947767,85891.0,1
1746661247.306063,87615.0,1
1746661247.3146894,90049.0,1
1746661247.3259637,93348.0,1
1746661247.335106,95711.0,1
1746661247.3441217,98812.0,1
1746661247.355605,101953.0,1
1746661247.364941,104229.0,1
1746661247.37425,106904.0,1
1746661247.3883026,109859.0,1
